lat,lon,ghi_pvgis_kwh_m2_day,pvout_kwh_kwp,optimal_tilt_deg
53.4,-2.9499999999999993,2.7575068493150687,800.41,0.0
53.4,-2.6999999999999993,2.707068493150685,783.64,0.0
53.4,-2.4499999999999993,2.6830136986301367,775.72,0.0
53.4,-2.1999999999999993,2.6096438356164384,754.04,0.0
53.4,-1.9499999999999993,2.4782465753424656,722.26,0.0
53.4,-1.6999999999999993,2.5874794520547946,753.17,0.0
53.4,-1.4499999999999993,2.6896712328767123,778.65,0.0
53.4,-1.1999999999999993,2.774054794520548,802.98,0.0
53.4,-0.9499999999999993,2.7795342465753423,802.98,0.0
53.4,-0.6999999999999993,2.7967945205479454,807.95,0.0
53.4,-0.4499999999999993,2.815013698630137,814.46,0.0
53.4,-0.1999999999999993,2.8091780821917807,815.66,0.0
53.4,0.05000000000000071,2.8961095890410955,844.72,0.0
53.4,0.3000000000000007,,,
53.4,0.5500000000000007,,,
53.4,0.8000000000000007,,,
53.4,1.0500000000000007,,,
53.4,1.3000000000000007,,,
53.4,1.5500000000000007,,,
53.4,1.8000000000000007,,,
53.65,-8.2,2.654876712328767,770.31,0.0
53.65,-7.949999999999999,2.6129589041095893,757.07,0.0
53.65,-7.699999999999999,2.6327945205479453,762.84,0.0
53.65,-7.449999999999999,2.607945205479452,755.21,0.0
53.65,-7.199999999999999,2.657972602739726,770.95,0.0
53.65,-6.949999999999999,2.6825479452054792,777.63,0.0
53.65,-6.699999999999999,2.694356164383562,780.26,0.0
53.65,-6.449999999999999,2.7593972602739725,801.1,0.0
53.65,-6.199999999999999,,,
53.65,-5.949999999999999,,,
53.65,-5.699999999999999,,,
53.65,-5.449999999999999,,,
53.65,-5.199999999999999,,,
53.65,-4.949999999999999,,,
53.65,-4.699999999999999,,,
53.65,-4.449999999999999,,,
53.65,-4.199999999999999,,,
53.65,-3.9499999999999993,,,
53.65,-3.6999999999999993,,,
53.65,-3.4499999999999993,,,
53.65,-3.1999999999999993,,,
53.65,-2.9499999999999993,2.841753424657534,828.24,0.0
53.65,-2.6999999999999993,2.6436712328767125,766.86,0.0
53.65,-2.4499999999999993,2.5773424657534245,747.78,0.0
53.65,-2.1999999999999993,2.5505753424657533,740.87,0.0
53.65,-1.9499999999999993,2.531068493150685,739.16,0.0
53.65,-1.6999999999999993,2.6753150684931506,778.61,0.0
53.65,-1.4499999999999993,2.7217534246575346,786.81,0.0
53.65,-1.1999999999999993,2.761315068493151,798.29,0.0
53.65,-0.9499999999999993,2.7726301369863013,800.81,0.0
53.65,-0.6999999999999993,2.761808219178082,797.82,0.0
53.65,-0.4499999999999993,2.791123287671233,807.79,0.0
53.65,-0.1999999999999993,,,
53.65,0.05000000000000071,2.868054794520548,841.1,0.0
53.65,0.3000000000000007,,,
53.65,0.5500000000000007,,,
53.65,0.8000000000000007,,,
53.65,1.0500000000000007,,,
53.65,1.3000000000000007,,,
53.65,1.5500000000000007,,,
53.65,1.8000000000000007,,,
53.9,-8.2,2.6034794520547946,755.49,0.0
53.9,-7.949999999999999,2.5663835616438355,743.27,0.0
53.9,-7.699999999999999,2.5690136986301373,744.29,0.0
53.9,-7.449999999999999,2.5957534246575342,752.43,0.0
53.9,-7.199999999999999,2.583945205479452,749.67,0.0
53.9,-6.949999999999999,2.6286027397260274,763.05,0.0
53.9,-6.699999999999999,2.687780821917808,778.52,0.0
53.9,-6.449999999999999,2.7467123287671233,796.11,0.0
53.9,-6.199999999999999,,,
53.9,-5.949999999999999,,,
53.9,-5.699999999999999,,,
53.9,-5.449999999999999,,,
53.9,-5.199999999999999,,,
53.9,-4.949999999999999,,,
53.9,-4.699999999999999,,,
53.9,-4.449999999999999,,,
53.9,-4.199999999999999,,,
53.9,-3.9499999999999993,,,
53.9,-3.6999999999999993,,,
53.9,-3.4499999999999993,,,
53.9,-3.1999999999999993,,,
53.9,-2.9499999999999993,2.844246575342466,829.92,0.0
53.9,-2.6999999999999993,2.608684931506849,757.59,0.0
53.9,-2.4499999999999993,2.600931506849315,756.02,0.0
53.9,-2.1999999999999993,2.540931506849315,738.32,0.0
53.9,-1.9499999999999993,2.611972602739726,760.41,0.0
53.9,-1.6999999999999993,2.6176986301369864,762.76,0.0
53.9,-1.4499999999999993,2.6931506849315068,779.77,0.0
53.9,-1.1999999999999993,2.739068493150685,792.36,0.0
53.9,-0.9499999999999993,2.7492876712328767,795.16,0.0
53.9,-0.6999999999999993,2.7416164383561648,793.89,0.0
53.9,-0.4499999999999993,2.794246575342466,811.42,0.0
53.9,-0.1999999999999993,2.8518082191780825,830.87,0.0
53.9,0.05000000000000071,,,
53.9,0.3000000000000007,,,
53.9,0.5500000000000007,,,
53.9,0.8000000000000007,,,
53.9,1.0500000000000007,,,
53.9,1.3000000000000007,,,
53.9,1.5500000000000007,,,
53.9,1.8000000000000007,,,
54.15,-8.2,2.4804931506849317,718.03,0.0
54.15,-7.949999999999999,2.4254246575342466,702.27,0.0
54.15,-7.699999999999999,2.4946849315068493,721.8,0.0
54.15,-7.449999999999999,2.5205205479452055,728.26,0.0
54.15,-7.199999999999999,2.5565205479452056,740.34,0.0
54.15,-6.949999999999999,2.5693698630136987,744.68,0.0
54.15,-6.699999999999999,2.5932876712328765,752.09,0.0
54.15,-6.449999999999999,2.581342465753425,748.25,0.0
54.15,-6.199999999999999,2.592054794520548,756.31,0.0
54.15,-5.949999999999999,2.690849315068493,790.25,0.0
54.15,-5.699999999999999,,,
54.15,-5.449999999999999,,,
54.15,-5.199999999999999,,,
54.15,-4.949999999999999,,,
54.15,-4.699999999999999,2.889890410958904,854.31,0.0
54.15,-4.449999999999999,,,
54.15,-4.199999999999999,,,
54.15,-3.9499999999999993,,,
54.15,-3.6999999999999993,,,
54.15,-3.4499999999999993,,,
54.15,-3.1999999999999993,2.8826301369863017,843.44,0.0
54.15,-2.9499999999999993,,,
54.15,-2.6999999999999993,2.633424657534247,766.72,0.0
54.15,-2.4499999999999993,2.561808219178082,748.44,0.0
54.15,-2.1999999999999993,2.4343013698630136,710.92,0.0
54.15,-1.9499999999999993,2.4944657534246577,727.58,0.0
54.15,-1.6999999999999993,2.6475616438356164,771.23,0.0
54.15,-1.4499999999999993,2.702,781.83,0.0
54.15,-1.1999999999999993,2.7055616438356163,782.73,0.0
54.15,-0.9499999999999993,2.705753424657534,782.77,0.0
54.15,-0.6999999999999993,2.737178082191781,794.41,0.0
54.15,-0.4499999999999993,2.792712328767123,813.66,0.0
54.15,-0.1999999999999993,2.811342465753425,820.82,0.0
54.15,0.05000000000000071,,,
54.15,0.3000000000000007,,,
54.15,0.5500000000000007,,,
54.15,0.8000000000000007,,,
54.15,1.0500000000000007,,,
54.15,1.3000000000000007,,,
54.15,1.5500000000000007,,,
54.15,1.8000000000000007,,,
54.4,-8.2,2.406876712328767,700.17,0.0
54.4,-7.949999999999999,2.38613698630137,690.93,0.0
54.4,-7.699999999999999,2.4616986301369863,712.48,0.0
54.4,-7.449999999999999,2.4868493150684934,720.19,0.0
54.4,-7.199999999999999,2.4963287671232877,723.93,0.0
54.4,-6.949999999999999,2.5483287671232877,738.61,0.0
54.4,-6.699999999999999,2.5803287671232877,747.35,0.0
54.4,-6.449999999999999,2.604054794520548,753.45,0.0
54.4,-6.199999999999999,2.5975342465753424,752.21,0.0
54.4,-5.949999999999999,2.6588767123287673,771.8,0.0
54.4,-5.699999999999999,2.7494794520547945,799.04,0.0
54.4,-5.449999999999999,,,
54.4,-5.199999999999999,,,
54.4,-4.949999999999999,,,
54.4,-4.699999999999999,,,
54.4,-4.449999999999999,2.8733698630136986,850.1,0.0
54.4,-4.199999999999999,,,
54.4,-3.9499999999999993,,,
54.4,-3.6999999999999993,,,
54.4,-3.4499999999999993,2.7135342465753425,792.54,0.0
54.4,-3.1999999999999993,2.3937260273972605,696.78,0.0
54.4,-2.9499999999999993,2.515945205479452,730.29,0.0
54.4,-2.6999999999999993,2.4996164383561643,726.78,0.0
54.4,-2.4499999999999993,2.3766849315068495,692.71,0.0
54.4,-2.1999999999999993,2.4488219178082193,716.17,0.0
54.4,-1.9499999999999993,2.5673698630136985,750.09,0.0
54.4,-1.6999999999999993,2.658931506849315,772.05,0.0
54.4,-1.4499999999999993,2.656383561643836,768.64,0.0
54.4,-1.1999999999999993,2.5843835616438353,751.23,0.0
54.4,-0.9499999999999993,2.608986301369863,762.93,0.0
54.4,-0.6999999999999993,2.6187671232876713,765.1,0.0
54.4,-0.4499999999999993,,,
54.4,-0.1999999999999993,,,
54.4,0.05000000000000071,,,
54.4,0.3000000000000007,,,
54.4,0.5500000000000007,,,
54.4,0.8000000000000007,,,
54.4,1.0500000000000007,,,
54.4,1.3000000000000007,,,
54.4,1.5500000000000007,,,
54.4,1.8000000000000007,,,
54.65,-8.2,2.481945205479452,719.28,0.0
54.65,-7.949999999999999,2.4029589041095893,696.19,0.0
54.65,-7.699999999999999,2.4315616438356162,705.69,0.0
54.65,-7.449999999999999,2.4667945205479453,715.55,0.0
54.65,-7.199999999999999,2.4415890410958903,708.75,0.0
54.65,-6.949999999999999,2.5216164383561646,733.0,0.0
54.65,-6.699999999999999,2.587205479452055,749.46,0.0
54.65,-6.449999999999999,2.4404657534246574,703.6,0.0
54.65,-6.199999999999999,2.557095890410959,741.0,0.0
54.65,-5.949999999999999,2.5771506849315067,748.84,0.0
54.65,-5.699999999999999,2.682164383561644,783.84,0.0
54.65,-5.449999999999999,,,
54.65,-5.199999999999999,,,
54.65,-4.949999999999999,,,
54.65,-4.699999999999999,,,
54.65,-4.449999999999999,,,
54.65,-4.199999999999999,,,
54.65,-3.9499999999999993,,,
54.65,-3.6999999999999993,,,
54.65,-3.4499999999999993,2.6458904109589043,772.45,0.0
54.65,-3.1999999999999993,2.372602739726027,691.83,0.0
54.65,-2.9499999999999993,2.486931506849315,726.72,0.0
54.65,-2.6999999999999993,2.5725753424657536,749.04,0.0
54.65,-2.4499999999999993,2.400027397260274,698.19,0.0
54.65,-2.1999999999999993,2.426876712328767,710.71,0.0
54.65,-1.9499999999999993,2.5958082191780822,755.59,0.0
54.65,-1.6999999999999993,2.6377808219178083,765.54,0.0
54.65,-1.4499999999999993,2.6844931506849314,777.77,0.0
54.65,-1.1999999999999993,2.6700273972602737,775.06,0.0
54.65,-0.9499999999999993,,,
54.65,-0.6999999999999993,,,
54.65,-0.4499999999999993,,,
54.65,-0.1999999999999993,,,
54.65,0.05000000000000071,,,
54.65,0.3000000000000007,,,
54.65,0.5500000000000007,,,
54.65,0.8000000000000007,,,
54.65,1.0500000000000007,,,
54.65,1.3000000000000007,,,
54.65,1.5500000000000007,,,
54.65,1.8000000000000007,,,
54.9,-8.2,2.325890410958904,680.69,0.0
54.9,-7.949999999999999,2.4143013698630136,705.74,0.0
54.9,-7.699999999999999,2.4657534246575343,714.98,0.0
54.9,-7.449999999999999,2.4415890410958903,705.73,0.0
54.9,-7.199999999999999,2.410191780821918,700.11,0.0
54.9,-6.949999999999999,2.4110410958904107,702.23,0.0
54.9,-6.699999999999999,2.498219178082192,725.03,0.0
54.9,-6.449999999999999,2.507917808219178,725.43,0.0
54.9,-6.199999999999999,2.499041095890411,726.4,0.0
54.9,-5.949999999999999,2.613972602739726,764.24,0.0
54.9,-5.699999999999999,,,
54.9,-5.449999999999999,,,
54.9,-5.199999999999999,,,
54.9,-4.949999999999999,2.711835616438356,795.85,0.0
54.9,-4.699999999999999,2.688821917808219,783.94,0.0
54.9,-4.449999999999999,2.618849315068493,760.62,0.0
54.9,-4.199999999999999,2.6506027397260277,771.79,0.0
54.9,-3.9499999999999993,2.6843013698630136,780.97,0.0
54.9,-3.6999999999999993,2.6226849315068494,763.89,0.0
54.9,-3.4499999999999993,,,
54.9,-3.1999999999999993,2.678849315068493,776.29,0.0
54.9,-2.9499999999999993,2.6075068493150684,755.26,0.0
54.9,-2.6999999999999993,2.447205479452055,707.99,0.0
54.9,-2.4499999999999993,2.4176986301369863,705.56,0.0
54.9,-2.1999999999999993,2.512767123287671,732.37,0.0
54.9,-1.9499999999999993,2.599150684931507,755.68,0.0
54.9,-1.6999999999999993,2.6345479452054796,764.21,0.0
54.9,-1.4499999999999993,2.695945205479452,782.33,0.0
54.9,-1.1999999999999993,,,
54.9,-0.9499999999999993,,,
54.9,-0.6999999999999993,,,
54.9,-0.4499999999999993,,,
54.9,-0.1999999999999993,,,
54.9,0.05000000000000071,,,
54.9,0.3000000000000007,,,
54.9,0.5500000000000007,,,
54.9,0.8000000000000007,,,
54.9,1.0500000000000007,,,
54.9,1.3000000000000007,,,
54.9,1.5500000000000007,,,
54.9,1.8000000000000007,,,
55.15,-8.2,,,
55.15,-7.949999999999999,2.427041095890411,712.14,0.0
55.15,-7.699999999999999,2.447753424657534,714.19,0.0
55.15,-7.449999999999999,2.4282191780821916,706.49,0.0
55.15,-7.199999999999999,2.4317808219178083,710.91,0.0
55.15,-6.949999999999999,2.4193424657534246,705.14,0.0
55.15,-6.699999999999999,2.5092054794520546,734.73,0.0
55.15,-6.449999999999999,2.4945753424657533,730.23,0.0
55.15,-6.199999999999999,2.529095890410959,743.77,0.0
55.15,-5.949999999999999,,,
55.15,-5.699999999999999,,,
55.15,-5.449999999999999,,,
55.15,-5.199999999999999,,,
55.15,-4.949999999999999,2.5677808219178084,752.81,0.0
55.15,-4.699999999999999,2.448164383561644,713.47,0.0
55.15,-4.449999999999999,2.2911506849315066,666.97,0.0
55.15,-4.199999999999999,2.461945205479452,715.88,0.0
55.15,-3.9499999999999993,2.4779178082191784,718.93,0.0
55.15,-3.6999999999999993,2.5458082191780824,738.72,0.0
55.15,-3.4499999999999993,2.538109589041096,734.93,0.0
55.15,-3.1999999999999993,2.4973972602739725,722.36,0.0
55.15,-2.9499999999999993,2.4594794520547945,712.54,0.0
55.15,-2.6999999999999993,2.295917808219178,665.35,0.0
55.15,-2.4499999999999993,2.4384657534246577,709.31,0.0
55.15,-2.1999999999999993,2.5596712328767124,745.23,0.0
55.15,-1.9499999999999993,2.6265479452054796,763.74,0.0
55.15,-1.6999999999999993,2.6622739726027396,773.44,0.0
55.15,-1.4499999999999993,,,
55.15,-1.1999999999999993,,,
55.15,-0.9499999999999993,,,
55.15,-0.6999999999999993,,,
55.15,-0.4499999999999993,,,
55.15,-0.1999999999999993,,,
55.15,0.05000000000000071,,,
55.15,0.3000000000000007,,,
55.15,0.5500000000000007,,,
55.15,0.8000000000000007,,,
55.15,1.0500000000000007,,,
55.15,1.3000000000000007,,,
55.15,1.5500000000000007,,,
55.15,1.8000000000000007,,,
55.4,-8.2,,,
55.4,-7.949999999999999,,,
55.4,-7.699999999999999,,,
55.4,-7.449999999999999,,,
55.4,-7.199999999999999,,,
55.4,-6.949999999999999,,,
55.4,-6.699999999999999,,,
55.4,-6.449999999999999,,,
55.4,-6.199999999999999,,,
55.4,-5.949999999999999,,,
55.4,-5.699999999999999,2.6063835616438356,772.31,0.0
55.4,-5.449999999999999,,,
55.4,-5.199999999999999,,,
55.4,-4.949999999999999,,,
55.4,-4.699999999999999,2.5456438356164384,744.61,0.0
55.4,-4.449999999999999,2.3496712328767124,683.49,0.0
55.4,-4.199999999999999,2.328109589041096,678.1,0.0
55.4,-3.9499999999999993,2.4326301369863015,709.83,0.0
55.4,-3.6999999999999993,2.337150684931507,681.55,0.0
55.4,-3.4499999999999993,2.297945205479452,670.53,0.0
55.4,-3.1999999999999993,2.3328767123287673,679.1,0.0
55.4,-2.9499999999999993,2.447972602739726,713.88,0.0
55.4,-2.6999999999999993,2.4722191780821916,720.0,0.0
55.4,-2.4499999999999993,2.4836712328767123,724.22,0.0
55.4,-2.1999999999999993,2.4742465753424656,724.13,0.0
55.4,-1.9499999999999993,2.5858082191780825,753.1,0.0
55.4,-1.6999999999999993,2.694246575342466,784.8,0.0
55.4,-1.4499999999999993,,,
55.4,-1.1999999999999993,,,
55.4,-0.9499999999999993,,,
55.4,-0.6999999999999993,,,
55.4,-0.4499999999999993,,,
55.4,-0.1999999999999993,,,
55.4,0.05000000000000071,,,
55.4,0.3000000000000007,,,
55.4,0.5500000000000007,,,
55.4,0.8000000000000007,,,
55.4,1.0500000000000007,,,
55.4,1.3000000000000007,,,
55.4,1.5500000000000007,,,
55.4,1.8000000000000007,,,
55.65,-8.2,,,
55.65,-7.949999999999999,,,
55.65,-7.699999999999999,,,
55.65,-7.449999999999999,,,
55.65,-7.199999999999999,,,
55.65,-6.949999999999999,,,
55.65,-6.699999999999999,,,
55.65,-6.449999999999999,,,
55.65,-6.199999999999999,2.572876712328767,749.65,0.0
55.65,-5.949999999999999,,,
55.65,-5.699999999999999,,,
55.65,-5.449999999999999,,,
55.65,-5.199999999999999,2.3303287671232877,690.97,0.0
55.65,-4.949999999999999,,,
55.65,-4.699999999999999,2.5994520547945204,754.27,0.0
55.65,-4.449999999999999,2.493150684931507,724.9,0.0
55.65,-4.199999999999999,2.3763013698630138,691.59,0.0
55.65,-3.9499999999999993,2.4303013698630136,708.03,0.0
55.65,-3.6999999999999993,2.3952602739726028,697.4,0.0
55.65,-3.4499999999999993,2.3708493150684933,690.27,0.0
55.65,-3.1999999999999993,2.3807671232876713,694.04,0.0
55.65,-2.9499999999999993,2.454383561643836,719.17,0.0
55.65,-2.6999999999999993,2.564821917808219,746.61,0.0
55.65,-2.4499999999999993,2.593095890410959,752.12,0.0
55.65,-2.1999999999999993,2.6236712328767124,762.72,0.0
55.65,-1.9499999999999993,2.622,764.07,0.0
55.65,-1.6999999999999993,,,
55.65,-1.4499999999999993,,,
55.65,-1.1999999999999993,,,
55.65,-0.9499999999999993,,,
55.65,-0.6999999999999993,,,
55.65,-0.4499999999999993,,,
55.65,-0.1999999999999993,,,
55.65,0.05000000000000071,,,
55.65,0.3000000000000007,,,
55.65,0.5500000000000007,,,
55.65,0.8000000000000007,,,
55.65,1.0500000000000007,,,
55.65,1.3000000000000007,,,
55.65,1.5500000000000007,,,
55.65,1.8000000000000007,,,
55.9,-8.2,,,
55.9,-7.949999999999999,,,
55.9,-7.699999999999999,,,
55.9,-7.449999999999999,,,
55.9,-7.199999999999999,,,
55.9,-6.949999999999999,,,
55.9,-6.699999999999999,,,
55.9,-6.449999999999999,,,
55.9,-6.199999999999999,2.5306575342465756,745.92,0.0
55.9,-5.949999999999999,2.4730958904109586,726.79,0.0
55.9,-5.699999999999999,,,
55.9,-5.449999999999999,2.389342465753425,700.38,0.0
55.9,-5.199999999999999,2.471424657534247,722.96,0.0
55.9,-4.949999999999999,2.3405205479452054,681.64,0.0
55.9,-4.699999999999999,2.4803287671232876,720.42,0.0
55.9,-4.449999999999999,2.4743561643835617,717.79,0.0
55.9,-4.199999999999999,2.4649315068493154,713.59,0.0
55.9,-3.9499999999999993,2.403123287671233,695.17,0.0
55.9,-3.6999999999999993,2.439123287671233,707.51,0.0
55.9,-3.4499999999999993,2.444904109589041,710.33,0.0
55.9,-3.1999999999999993,2.5006301369863015,728.39,0.0
55.9,-2.9499999999999993,2.5404109589041095,739.66,0.0
55.9,-2.6999999999999993,2.4815616438356165,724.28,0.0
55.9,-2.4499999999999993,2.597945205479452,761.95,0.0
55.9,-2.1999999999999993,2.6719999999999997,782.71,0.0
55.9,-1.9499999999999993,,,
55.9,-1.6999999999999993,,,
55.9,-1.4499999999999993,,,
55.9,-1.1999999999999993,,,
55.9,-0.9499999999999993,,,
55.9,-0.6999999999999993,,,
55.9,-0.4499999999999993,,,
55.9,-0.1999999999999993,,,
55.9,0.05000000000000071,,,
55.9,0.3000000000000007,,,
55.9,0.5500000000000007,,,
55.9,0.8000000000000007,,,
55.9,1.0500000000000007,,,
55.9,1.3000000000000007,,,
55.9,1.5500000000000007,,,
55.9,1.8000000000000007,,,
56.15,-8.2,,,
56.15,-7.949999999999999,,,
56.15,-7.699999999999999,,,
56.15,-7.449999999999999,,,
56.15,-7.199999999999999,,,
56.15,-6.949999999999999,,,
56.15,-6.699999999999999,,,
56.15,-6.449999999999999,,,
56.15,-6.199999999999999,,,
56.15,-5.949999999999999,,,
56.15,-5.699999999999999,,,
56.15,-5.449999999999999,2.23,652.05,0.0
56.15,-5.199999999999999,2.223945205479452,646.16,0.0
56.15,-4.949999999999999,2.1775342465753424,634.82,0.0
56.15,-4.699999999999999,2.2923561643835617,663.61,0.0
56.15,-4.449999999999999,2.385890410958904,691.22,0.0
56.15,-4.199999999999999,2.4387945205479453,708.87,0.0
56.15,-3.9499999999999993,2.48972602739726,722.51,0.0
56.15,-3.6999999999999993,2.4715342465753425,715.85,0.0
56.15,-3.4499999999999993,2.535698630136986,735.85,0.0
56.15,-3.1999999999999993,2.592301369863014,753.27,0.0
56.15,-2.9499999999999993,,,
56.15,-2.6999999999999993,,,
56.15,-2.4499999999999993,,,
56.15,-2.1999999999999993,,,
56.15,-1.9499999999999993,,,
56.15,-1.6999999999999993,,,
56.15,-1.4499999999999993,,,
56.15,-1.1999999999999993,,,
56.15,-0.9499999999999993,,,
56.15,-0.6999999999999993,,,
56.15,-0.4499999999999993,,,
56.15,-0.1999999999999993,,,
56.15,0.05000000000000071,,,
56.15,0.3000000000000007,,,
56.15,0.5500000000000007,,,
56.15,0.8000000000000007,,,
56.15,1.0500000000000007,,,
56.15,1.3000000000000007,,,
56.15,1.5500000000000007,,,
56.15,1.8000000000000007,,,
56.4,-8.2,,,
56.4,-7.949999999999999,,,
56.4,-7.699999999999999,,,
56.4,-7.449999999999999,,,
56.4,-7.199999999999999,,,
56.4,-6.949999999999999,,,
56.4,-6.699999999999999,,,
56.4,-6.449999999999999,,,
56.4,-6.199999999999999,,,
56.4,-5.949999999999999,2.3711506849315067,697.64,0.0
56.4,-5.699999999999999,2.3080273972602736,673.45,0.0
56.4,-5.449999999999999,2.315123287671233,672.17,0.0
56.4,-5.199999999999999,2.253041095890411,654.46,0.0
56.4,-4.949999999999999,2.137753424657534,621.15,0.0
56.4,-4.699999999999999,2.0792602739726025,606.09,0.0
56.4,-4.449999999999999,2.259178082191781,661.02,0.0
56.4,-4.199999999999999,2.3223287671232877,677.97,0.0
56.4,-3.9499999999999993,2.4088219178082193,702.31,0.0
56.4,-3.6999999999999993,2.513808219178082,731.61,0.0
56.4,-3.4499999999999993,2.5354520547945207,734.26,0.0
56.4,-3.1999999999999993,2.583123287671233,747.57,0.0
56.4,-2.9499999999999993,2.6374520547945206,766.21,0.0
56.4,-2.6999999999999993,,,
56.4,-2.4499999999999993,,,
56.4,-2.1999999999999993,,,
56.4,-1.9499999999999993,,,
56.4,-1.6999999999999993,,,
56.4,-1.4499999999999993,,,
56.4,-1.1999999999999993,,,
56.4,-0.9499999999999993,,,
56.4,-0.6999999999999993,,,
56.4,-0.4499999999999993,,,
56.4,-0.1999999999999993,,,
56.4,0.05000000000000071,,,
56.4,0.3000000000000007,,,
56.4,0.5500000000000007,,,
56.4,0.8000000000000007,,,
56.4,1.0500000000000007,,,
56.4,1.3000000000000007,,,
56.4,1.5500000000000007,,,
56.4,1.8000000000000007,,,
56.65,-8.2,,,
56.65,-7.949999999999999,,,
56.65,-7.699999999999999,,,
56.65,-7.449999999999999,,,
56.65,-7.199999999999999,,,
56.65,-6.949999999999999,,,
56.65,-6.699999999999999,,,
56.65,-6.449999999999999,,,
56.65,-6.199999999999999,,,
56.65,-5.949999999999999,2.2673698630136987,660.86,0.0
56.65,-5.699999999999999,2.2547123287671234,657.61,0.0
56.65,-5.449999999999999,2.068191780821918,595.65,0.0
56.65,-5.199999999999999,2.06972602739726,598.29,0.0
56.65,-4.949999999999999,2.031369863013699,590.99,0.0
56.65,-4.699999999999999,2.1831232876712328,636.54,0.0
56.65,-4.449999999999999,2.222,650.48,0.0
56.65,-4.199999999999999,2.2773424657534247,667.31,0.0
56.65,-3.9499999999999993,2.343424657534247,685.57,0.0
56.65,-3.6999999999999993,2.4056986301369863,701.74,0.0
56.65,-3.4499999999999993,2.452958904109589,715.13,0.0
56.65,-3.1999999999999993,2.5654246575342468,744.36,0.0
56.65,-2.9499999999999993,2.5804931506849313,749.48,0.0
56.65,-2.6999999999999993,2.6256438356164384,764.94,0.0
56.65,-2.4499999999999993,,,
56.65,-2.1999999999999993,,,
56.65,-1.9499999999999993,,,
56.65,-1.6999999999999993,,,
56.65,-1.4499999999999993,,,
56.65,-1.1999999999999993,,,
56.65,-0.9499999999999993,,,
56.65,-0.6999999999999993,,,
56.65,-0.4499999999999993,,,
56.65,-0.1999999999999993,,,
56.65,0.05000000000000071,,,
56.65,0.3000000000000007,,,
56.65,0.5500000000000007,,,
56.65,0.8000000000000007,,,
56.65,1.0500000000000007,,,
56.65,1.3000000000000007,,,
56.65,1.5500000000000007,,,
56.65,1.8000000000000007,,,
56.9,-8.2,,,
56.9,-7.949999999999999,,,
56.9,-7.699999999999999,,,
56.9,-7.449999999999999,,,
56.9,-7.199999999999999,,,
56.9,-6.949999999999999,,,
56.9,-6.699999999999999,,,
56.9,-6.449999999999999,,,
56.9,-6.199999999999999,2.334739726027397,677.3,0.0
56.9,-5.949999999999999,,,
56.9,-5.699999999999999,2.0966027397260274,608.59,0.0
56.9,-5.449999999999999,1.9455616438356165,563.54,0.0
56.9,-5.199999999999999,2.1797534246575343,634.64,0.0
56.9,-4.949999999999999,2.1586575342465752,627.88,0.0
56.9,-4.699999999999999,2.146904109589041,627.1,0.0
56.9,-4.449999999999999,2.0596712328767124,604.16,0.0
56.9,-4.199999999999999,2.2646027397260275,664.81,0.0
56.9,-3.9499999999999993,2.237972602739726,657.22,0.0
56.9,-3.6999999999999993,2.2192054794520546,654.81,0.0
56.9,-3.4499999999999993,2.23413698630137,659.34,0.0
56.9,-3.1999999999999993,2.2547671232876714,665.93,0.0
56.9,-2.9499999999999993,2.310739726027397,680.72,0.0
56.9,-2.6999999999999993,2.414931506849315,706.63,0.0
56.9,-2.4499999999999993,2.587972602739726,755.09,0.0
56.9,-2.1999999999999993,,,
56.9,-1.9499999999999993,,,
56.9,-1.6999999999999993,,,
56.9,-1.4499999999999993,,,
56.9,-1.1999999999999993,,,
56.9,-0.9499999999999993,,,
56.9,-0.6999999999999993,,,
56.9,-0.4499999999999993,,,
56.9,-0.1999999999999993,,,
56.9,0.05000000000000071,,,
56.9,0.3000000000000007,,,
56.9,0.5500000000000007,,,
56.9,0.8000000000000007,,,
56.9,1.0500000000000007,,,
56.9,1.3000000000000007,,,
56.9,1.5500000000000007,,,
56.9,1.8000000000000007,,,
57.15,-8.2,,,
57.15,-7.949999999999999,,,
57.15,-7.699999999999999,,,
57.15,-7.449999999999999,,,
57.15,-7.199999999999999,,,
57.15,-6.949999999999999,,,
57.15,-6.699999999999999,,,
57.15,-6.449999999999999,,,
57.15,-6.199999999999999,2.29413698630137,668.77,0.0
57.15,-5.949999999999999,,,
57.15,-5.699999999999999,,,
57.15,-5.449999999999999,2.036082191780822,590.75,0.0
57.15,-5.199999999999999,2.1402191780821918,624.79,0.0
57.15,-4.949999999999999,2.2128493150684934,644.36,0.0
57.15,-4.699999999999999,2.1625753424657534,631.15,0.0
57.15,-4.449999999999999,2.1442191780821918,626.56,0.0
57.15,-4.199999999999999,2.2707671232876714,665.42,0.0
57.15,-3.9499999999999993,2.2814520547945207,666.91,0.0
57.15,-3.6999999999999993,2.1225205479452054,619.93,0.0
57.15,-3.4499999999999993,2.2374246575342465,656.8,0.0
57.15,-3.1999999999999993,2.2613698630136985,664.32,0.0
57.15,-2.9499999999999993,2.3914246575342464,696.81,0.0
57.15,-2.6999999999999993,2.394027397260274,696.16,0.0
57.15,-2.4499999999999993,2.4267397260273973,704.5,0.0
57.15,-2.1999999999999993,2.511068493150685,732.77,0.0
57.15,-1.9499999999999993,,,
57.15,-1.6999999999999993,,,
57.15,-1.4499999999999993,,,
57.15,-1.1999999999999993,,,
57.15,-0.9499999999999993,,,
57.15,-0.6999999999999993,,,
